A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,A1 NumberofShells,A2 NumberofShells,B NumberofShells,X1 NumberofShells,X2 NumberofShells,X3 NumberofShells,X4 NumberofShells,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,X1 SpecificHeat,X2 SpecificHeat,X3 SpecificHeat,X4 SpecificHeat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,A1 FirstIonization,A2 FirstIonization,B FirstIonization,X1 FirstIonization,X2 FirstIonization,X3 FirstIonization,X4 FirstIonization,A1 AtomicMass,A2 AtomicMass,B AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,A1 MeltingPoint,A2 MeltingPoint,B MeltingPoint,X1 MeltingPoint,X2 MeltingPoint,X3 MeltingPoint,X4 MeltingPoint,Efa (eV/atom)
19,19,26,53,53,53,53,20,20,30,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.449,0.214,0.214,0.214,0.214,0.862,0.862,7.87,4.93,4.93,4.93,4.93,2.8,2.8,1.7,1.3,1.3,1.3,1.3,4.3407,4.3407,7.9024,10.4513,10.4513,10.4513,10.4513,39.098,39.098,55.845,126.904,126.904,126.904,126.904,336.5,336.5,1808.15,386.65,386.65,386.65,386.65,0.027634571
19,19,12,53,53,53,53,20,20,12,74,74,74,74,4,4,3,5,5,5,5,0.757,0.757,1.023,0.214,0.214,0.214,0.214,0.862,0.862,1.74,4.93,4.93,4.93,4.93,2.8,2.8,1.7,1.3,1.3,1.3,1.3,4.3407,4.3407,7.6462,10.4513,10.4513,10.4513,10.4513,39.098,39.098,24.305,126.904,126.904,126.904,126.904,336.5,336.5,923.15,386.65,386.65,386.65,386.65,-0.071790286
19,19,25,53,53,53,53,20,20,30,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.479,0.214,0.214,0.214,0.214,0.862,0.862,7.44,4.93,4.93,4.93,4.93,2.8,2.8,1.8,1.3,1.3,1.3,1.3,4.3407,4.3407,7.434,10.4513,10.4513,10.4513,10.4513,39.098,39.098,54.938,126.904,126.904,126.904,126.904,336.5,336.5,1519.15,386.65,386.65,386.65,386.65,-0.063891771
19,19,28,53,53,53,53,20,20,31,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.444,0.214,0.214,0.214,0.214,0.862,0.862,8.91,4.93,4.93,4.93,4.93,2.8,2.8,1.6,1.3,1.3,1.3,1.3,4.3407,4.3407,7.6398,10.4513,10.4513,10.4513,10.4513,39.098,39.098,58.693,126.904,126.904,126.904,126.904,336.5,336.5,1726.15,386.65,386.65,386.65,386.65,-0.017369489
3,11,56,9,9,9,9,4,12,81,10,10,10,10,2,3,6,2,2,2,2,3.582,1.228,0.204,0.824,0.824,0.824,0.824,0.534,0.971,3.59,0.0017,0.0017,0.0017,0.0017,2.1,2.2,2.8,0.57,0.57,0.57,0.57,5.3917,5.1391,5.2117,17.4228,17.4228,17.4228,17.4228,6.941,22.99,137.327,18.998,18.998,18.998,18.998,453.85,371.15,1002.15,53.63,53.63,53.63,53.63,0.651545929
3,11,30,9,9,9,9,4,12,35,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.388,0.824,0.824,0.824,0.824,0.534,0.971,7.13,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.5,0.57,0.57,0.57,0.57,5.3917,5.1391,9.3942,17.4228,17.4228,17.4228,17.4228,6.941,22.99,65.38,18.998,18.998,18.998,18.998,453.85,371.15,692.88,53.63,53.63,53.63,53.63,-0.337049357
3,11,20,9,9,9,9,4,12,20,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.647,0.824,0.824,0.824,0.824,0.534,0.971,1.54,0.0017,0.0017,0.0017,0.0017,2.1,2.2,2.2,0.57,0.57,0.57,0.57,5.3917,5.1391,6.1132,17.4228,17.4228,17.4228,17.4228,6.941,22.99,40.078,18.998,18.998,18.998,18.998,453.85,371.15,1112.15,53.63,53.63,53.63,53.63,0.630759786
3,11,48,9,9,9,9,4,12,64,10,10,10,10,2,3,5,2,2,2,2,3.582,1.228,0.232,0.824,0.824,0.824,0.824,0.534,0.971,8.69,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.7,0.57,0.57,0.57,0.57,5.3917,5.1391,8.9938,17.4228,17.4228,17.4228,17.4228,6.941,22.99,112.411,18.998,18.998,18.998,18.998,453.85,371.15,594.33,53.63,53.63,53.63,53.63,-0.166694786
3,11,27,9,9,9,9,4,12,32,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.421,0.824,0.824,0.824,0.824,0.534,0.971,8.86,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.7,0.57,0.57,0.57,0.57,5.3917,5.1391,7.881,17.4228,17.4228,17.4228,17.4228,6.941,22.99,58.933,18.998,18.998,18.998,18.998,453.85,371.15,1768.15,53.63,53.63,53.63,53.63,0.723010929
3,11,24,9,9,9,9,4,12,28,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.449,0.824,0.824,0.824,0.824,0.534,0.971,7.15,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.9,0.57,0.57,0.57,0.57,5.3917,5.1391,6.7665,17.4228,17.4228,17.4228,17.4228,6.941,22.99,51.996,18.998,18.998,18.998,18.998,453.85,371.15,2130.15,53.63,53.63,53.63,53.63,-0.337440786
3,11,29,9,9,9,9,4,12,35,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.385,0.824,0.824,0.824,0.824,0.534,0.971,8.96,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.6,0.57,0.57,0.57,0.57,5.3917,5.1391,7.7264,17.4228,17.4228,17.4228,17.4228,6.941,22.99,63.546,18.998,18.998,18.998,18.998,453.85,371.15,1357.75,53.63,53.63,53.63,53.63,0.642872578
3,11,26,9,9,9,9,4,12,30,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.449,0.824,0.824,0.824,0.824,0.534,0.971,7.87,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.7,0.57,0.57,0.57,0.57,5.3917,5.1391,7.9024,17.4228,17.4228,17.4228,17.4228,6.941,22.99,55.845,18.998,18.998,18.998,18.998,453.85,371.15,1808.15,53.63,53.63,53.63,53.63,0.0004235
3,11,12,9,9,9,9,4,12,12,10,10,10,10,2,3,3,2,2,2,2,3.582,1.228,1.023,0.824,0.824,0.824,0.824,0.534,0.971,1.74,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.7,0.57,0.57,0.57,0.57,5.3917,5.1391,7.6462,17.4228,17.4228,17.4228,17.4228,6.941,22.99,24.305,18.998,18.998,18.998,18.998,453.85,371.15,923.15,53.63,53.63,53.63,53.63,-0.219260357
3,11,25,9,9,9,9,4,12,30,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.479,0.824,0.824,0.824,0.824,0.534,0.971,7.44,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.8,0.57,0.57,0.57,0.57,5.3917,5.1391,7.434,17.4228,17.4228,17.4228,17.4228,6.941,22.99,54.938,18.998,18.998,18.998,18.998,453.85,371.15,1519.15,53.63,53.63,53.63,53.63,0.262965886
3,11,28,9,9,9,9,4,12,31,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.444,0.824,0.824,0.824,0.824,0.534,0.971,8.91,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.6,0.57,0.57,0.57,0.57,5.3917,5.1391,7.6398,17.4228,17.4228,17.4228,17.4228,6.941,22.99,58.693,18.998,18.998,18.998,18.998,453.85,371.15,1726.15,53.63,53.63,53.63,53.63,0.697870432
11,19,56,17,17,17,17,12,20,81,18,18,18,18,3,4,6,3,3,3,3,1.228,0.757,0.204,0.479,0.479,0.479,0.479,0.971,0.862,3.59,0.00321,0.00321,0.00321,0.00321,2.2,2.8,2.8,0.97,0.97,0.97,0.97,5.1391,4.3407,5.2117,12.9676,12.9676,12.9676,12.9676,22.99,39.098,137.327,35.453,35.453,35.453,35.453,371.15,336.5,1002.15,172.31,172.31,172.31,172.31,-0.094703143
11,19,30,17,17,17,17,12,20,35,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.388,0.479,0.479,0.479,0.479,0.971,0.862,7.13,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.5,0.97,0.97,0.97,0.97,5.1391,4.3407,9.3942,12.9676,12.9676,12.9676,12.9676,22.99,39.098,65.38,35.453,35.453,35.453,35.453,371.15,336.5,692.88,172.31,172.31,172.31,172.31,-0.344422286
11,19,20,17,17,17,17,12,20,20,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.647,0.479,0.479,0.479,0.479,0.971,0.862,1.54,0.00321,0.00321,0.00321,0.00321,2.2,2.8,2.2,0.97,0.97,0.97,0.97,5.1391,4.3407,6.1132,12.9676,12.9676,12.9676,12.9676,22.99,39.098,40.078,35.453,35.453,35.453,35.453,371.15,336.5,1112.15,172.31,172.31,172.31,172.31,-0.125936286
11,19,48,17,17,17,17,12,20,64,18,18,18,18,3,4,5,3,3,3,3,1.228,0.757,0.232,0.479,0.479,0.479,0.479,0.971,0.862,8.69,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.7,0.97,0.97,0.97,0.97,5.1391,4.3407,8.9938,12.9676,12.9676,12.9676,12.9676,22.99,39.098,112.411,35.453,35.453,35.453,35.453,371.15,336.5,594.33,172.31,172.31,172.31,172.31,-0.284134714
11,19,27,17,17,17,17,12,20,32,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.421,0.479,0.479,0.479,0.479,0.971,0.862,8.86,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.7,0.97,0.97,0.97,0.97,5.1391,4.3407,7.881,12.9676,12.9676,12.9676,12.9676,22.99,39.098,58.933,35.453,35.453,35.453,35.453,371.15,336.5,1768.15,172.31,172.31,172.31,172.31,-0.039793
11,19,24,17,17,17,17,12,20,28,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.449,0.479,0.479,0.479,0.479,0.971,0.862,7.15,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.9,0.97,0.97,0.97,0.97,5.1391,4.3407,6.7665,12.9676,12.9676,12.9676,12.9676,22.99,39.098,51.996,35.453,35.453,35.453,35.453,371.15,336.5,2130.15,172.31,172.31,172.31,172.31,-0.529451429
11,19,29,17,17,17,17,12,20,35,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.385,0.479,0.479,0.479,0.479,0.971,0.862,8.96,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.6,0.97,0.97,0.97,0.97,5.1391,4.3407,7.7264,12.9676,12.9676,12.9676,12.9676,22.99,39.098,63.546,35.453,35.453,35.453,35.453,371.15,336.5,1357.75,172.31,172.31,172.31,172.31,-0.064768443
11,19,26,17,17,17,17,12,20,30,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.449,0.479,0.479,0.479,0.479,0.971,0.862,7.87,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.7,0.97,0.97,0.97,0.97,5.1391,4.3407,7.9024,12.9676,12.9676,12.9676,12.9676,22.99,39.098,55.845,35.453,35.453,35.453,35.453,371.15,336.5,1808.15,172.31,172.31,172.31,172.31,0.057464714
11,19,12,17,17,17,17,12,20,12,18,18,18,18,3,4,3,3,3,3,3,1.228,0.757,1.023,0.479,0.479,0.479,0.479,0.971,0.862,1.74,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.7,0.97,0.97,0.97,0.97,5.1391,4.3407,7.6462,12.9676,12.9676,12.9676,12.9676,22.99,39.098,24.305,35.453,35.453,35.453,35.453,371.15,336.5,923.15,172.31,172.31,172.31,172.31,0.070788571
11,19,25,17,17,17,17,12,20,30,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.479,0.479,0.479,0.479,0.479,0.971,0.862,7.44,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.8,0.97,0.97,0.97,0.97,5.1391,4.3407,7.434,12.9676,12.9676,12.9676,12.9676,22.99,39.098,54.938,35.453,35.453,35.453,35.453,371.15,336.5,1519.15,172.31,172.31,172.31,172.31,-0.075611785
11,19,28,17,17,17,17,12,20,31,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.444,0.479,0.479,0.479,0.479,0.971,0.862,8.91,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.6,0.97,0.97,0.97,0.97,5.1391,4.3407,7.6398,12.9676,12.9676,12.9676,12.9676,22.99,39.098,58.693,35.453,35.453,35.453,35.453,371.15,336.5,1726.15,172.31,172.31,172.31,172.31,-0.231748129
37,55,56,53,53,53,53,48,78,81,74,74,74,74,5,6,6,5,5,5,5,0.363,0.242,0.204,0.214,0.214,0.214,0.214,1.53,1.87,3.59,4.93,4.93,4.93,4.93,3,3.3,2.8,1.3,1.3,1.3,1.3,4.1771,3.8939,5.2117,10.4513,10.4513,10.4513,10.4513,85.468,132.905,137.327,126.904,126.904,126.904,126.904,312.79,301.7,1002.15,386.65,386.65,386.65,386.65,0.066746857
37,55,30,53,53,53,53,48,78,35,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.388,0.214,0.214,0.214,0.214,1.53,1.87,7.13,4.93,4.93,4.93,4.93,3,3.3,1.5,1.3,1.3,1.3,1.3,4.1771,3.8939,9.3942,10.4513,10.4513,10.4513,10.4513,85.468,132.905,65.38,126.904,126.904,126.904,126.904,312.79,301.7,692.88,386.65,386.65,386.65,386.65,-0.075110286
37,55,20,53,53,53,53,48,78,20,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.647,0.214,0.214,0.214,0.214,1.53,1.87,1.54,4.93,4.93,4.93,4.93,3,3.3,2.2,1.3,1.3,1.3,1.3,4.1771,3.8939,6.1132,10.4513,10.4513,10.4513,10.4513,85.468,132.905,40.078,126.904,126.904,126.904,126.904,312.79,301.7,1112.15,386.65,386.65,386.65,386.65,-0.061109714
37,55,48,53,53,53,53,48,78,64,74,74,74,74,5,6,5,5,5,5,5,0.363,0.242,0.232,0.214,0.214,0.214,0.214,1.53,1.87,8.69,4.93,4.93,4.93,4.93,3,3.3,1.7,1.3,1.3,1.3,1.3,4.1771,3.8939,8.9938,10.4513,10.4513,10.4513,10.4513,85.468,132.905,112.411,126.904,126.904,126.904,126.904,312.79,301.7,594.33,386.65,386.65,386.65,386.65,-0.097421143
37,55,27,53,53,53,53,48,78,32,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.421,0.214,0.214,0.214,0.214,1.53,1.87,8.86,4.93,4.93,4.93,4.93,3,3.3,1.7,1.3,1.3,1.3,1.3,4.1771,3.8939,7.881,10.4513,10.4513,10.4513,10.4513,85.468,132.905,58.933,126.904,126.904,126.904,126.904,312.79,301.7,1768.15,386.65,386.65,386.65,386.65,0.081135429
37,55,24,53,53,53,53,48,78,28,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.449,0.214,0.214,0.214,0.214,1.53,1.87,7.15,4.93,4.93,4.93,4.93,3,3.3,1.9,1.3,1.3,1.3,1.3,4.1771,3.8939,6.7665,10.4513,10.4513,10.4513,10.4513,85.468,132.905,51.996,126.904,126.904,126.904,126.904,312.79,301.7,2130.15,386.65,386.65,386.65,386.65,0.036586571
37,55,29,53,53,53,53,48,78,35,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.385,0.214,0.214,0.214,0.214,1.53,1.87,8.96,4.93,4.93,4.93,4.93,3,3.3,1.6,1.3,1.3,1.3,1.3,4.1771,3.8939,7.7264,10.4513,10.4513,10.4513,10.4513,85.468,132.905,63.546,126.904,126.904,126.904,126.904,312.79,301.7,1357.75,386.65,386.65,386.65,386.65,-0.021978857
37,55,26,53,53,53,53,48,78,30,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.449,0.214,0.214,0.214,0.214,1.53,1.87,7.87,4.93,4.93,4.93,4.93,3,3.3,1.7,1.3,1.3,1.3,1.3,4.1771,3.8939,7.9024,10.4513,10.4513,10.4513,10.4513,85.468,132.905,55.845,126.904,126.904,126.904,126.904,312.79,301.7,1808.15,386.65,386.65,386.65,386.65,0.052639714
37,55,12,53,53,53,53,48,78,12,74,74,74,74,5,6,3,5,5,5,5,0.363,0.242,1.023,0.214,0.214,0.214,0.214,1.53,1.87,1.74,4.93,4.93,4.93,4.93,3,3.3,1.7,1.3,1.3,1.3,1.3,4.1771,3.8939,7.6462,10.4513,10.4513,10.4513,10.4513,85.468,132.905,24.305,126.904,126.904,126.904,126.904,312.79,301.7,923.15,386.65,386.65,386.65,386.65,-0.063937714
37,55,25,53,53,53,53,48,78,30,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.479,0.214,0.214,0.214,0.214,1.53,1.87,7.44,4.93,4.93,4.93,4.93,3,3.3,1.8,1.3,1.3,1.3,1.3,4.1771,3.8939,7.434,10.4513,10.4513,10.4513,10.4513,85.468,132.905,54.938,126.904,126.904,126.904,126.904,312.79,301.7,1519.15,386.65,386.65,386.65,386.65,-0.025743057
37,55,28,53,53,53,53,48,78,31,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.444,0.214,0.214,0.214,0.214,1.53,1.87,8.91,4.93,4.93,4.93,4.93,3,3.3,1.6,1.3,1.3,1.3,1.3,4.1771,3.8939,7.6398,10.4513,10.4513,10.4513,10.4513,85.468,132.905,58.693,126.904,126.904,126.904,126.904,312.79,301.7,1726.15,386.65,386.65,386.65,386.65,-0.020519203
3,3,56,9,9,17,35,4,4,81,10,10,18,45,2,2,6,2,2,3,4,3.582,3.582,0.204,0.824,0.824,0.479,0.474,0.534,0.534,3.59,0.0017,0.0017,0.00321,3.12,2.1,2.1,2.8,0.57,0.57,0.97,1.1,5.3917,5.3917,5.2117,17.4228,17.4228,12.9676,11.8138,6.941,6.941,137.327,18.998,18.998,35.453,79.904,453.85,453.85,1002.15,53.63,53.63,172.31,266.05,0.694153786
3,3,30,9,9,17,35,4,4,35,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.388,0.824,0.824,0.479,0.474,0.534,0.534,7.13,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.5,0.57,0.57,0.97,1.1,5.3917,5.3917,9.3942,17.4228,17.4228,12.9676,11.8138,6.941,6.941,65.38,18.998,18.998,35.453,79.904,453.85,453.85,692.88,53.63,53.63,172.31,266.05,-0.284055929
3,3,20,9,9,17,35,4,4,20,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.647,0.824,0.824,0.479,0.474,0.534,0.534,1.54,0.0017,0.0017,0.00321,3.12,2.1,2.1,2.2,0.57,0.57,0.97,1.1,5.3917,5.3917,6.1132,17.4228,17.4228,12.9676,11.8138,6.941,6.941,40.078,18.998,18.998,35.453,79.904,453.85,453.85,1112.15,53.63,53.63,172.31,266.05,0.738205357
3,3,48,9,9,17,35,4,4,64,10,10,18,45,2,2,5,2,2,3,4,3.582,3.582,0.232,0.824,0.824,0.479,0.474,0.534,0.534,8.69,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.7,0.57,0.57,0.97,1.1,5.3917,5.3917,8.9938,17.4228,17.4228,12.9676,11.8138,6.941,6.941,112.411,18.998,18.998,35.453,79.904,453.85,453.85,594.33,53.63,53.63,172.31,266.05,0.459143786
3,3,27,9,9,17,35,4,4,32,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.421,0.824,0.824,0.479,0.474,0.534,0.534,8.86,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.7,0.57,0.57,0.97,1.1,5.3917,5.3917,7.881,17.4228,17.4228,12.9676,11.8138,6.941,6.941,58.933,18.998,18.998,35.453,79.904,453.85,453.85,1768.15,53.63,53.63,172.31,266.05,0.822574357
3,3,24,9,9,17,35,4,4,28,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.449,0.824,0.824,0.479,0.474,0.534,0.534,7.15,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.9,0.57,0.57,0.97,1.1,5.3917,5.3917,6.7665,17.4228,17.4228,12.9676,11.8138,6.941,6.941,51.996,18.998,18.998,35.453,79.904,453.85,453.85,2130.15,53.63,53.63,172.31,266.05,0.565795357
3,3,29,9,9,17,35,4,4,35,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.385,0.824,0.824,0.479,0.474,0.534,0.534,8.96,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.6,0.57,0.57,0.97,1.1,5.3917,5.3917,7.7264,17.4228,17.4228,12.9676,11.8138,6.941,6.941,63.546,18.998,18.998,35.453,79.904,453.85,453.85,1357.75,53.63,53.63,172.31,266.05,0.697676292
3,3,26,9,9,17,35,4,4,30,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.449,0.824,0.824,0.479,0.474,0.534,0.534,7.87,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.7,0.57,0.57,0.97,1.1,5.3917,5.3917,7.9024,17.4228,17.4228,12.9676,11.8138,6.941,6.941,55.845,18.998,18.998,35.453,79.904,453.85,453.85,1808.15,53.63,53.63,172.31,266.05,0.945772929
3,3,12,9,9,17,35,4,4,12,10,10,18,45,2,2,3,2,2,3,4,3.582,3.582,1.023,0.824,0.824,0.479,0.474,0.534,0.534,1.74,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.7,0.57,0.57,0.97,1.1,5.3917,5.3917,7.6462,17.4228,17.4228,12.9676,11.8138,6.941,6.941,24.305,18.998,18.998,35.453,79.904,453.85,453.85,923.15,53.63,53.63,172.31,266.05,0.7568315
3,3,25,9,9,17,35,4,4,30,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.479,0.824,0.824,0.479,0.474,0.534,0.534,7.44,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.8,0.57,0.57,0.97,1.1,5.3917,5.3917,7.434,17.4228,17.4228,12.9676,11.8138,6.941,6.941,54.938,18.998,18.998,35.453,79.904,453.85,453.85,1519.15,53.63,53.63,172.31,266.05,0.364283029
3,3,28,9,9,17,35,4,4,31,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.444,0.824,0.824,0.479,0.474,0.534,0.534,8.91,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.6,0.57,0.57,0.97,1.1,5.3917,5.3917,7.6398,17.4228,17.4228,12.9676,11.8138,6.941,6.941,58.693,18.998,18.998,35.453,79.904,453.85,453.85,1726.15,53.63,53.63,172.31,266.05,0.780553289
11,11,56,53,53,9,17,12,12,81,74,74,10,18,3,3,6,5,5,2,3,1.228,1.228,0.204,0.214,0.214,0.824,0.479,0.971,0.971,3.59,4.93,4.93,0.0017,0.00321,2.2,2.2,2.8,1.3,1.3,0.57,0.97,5.1391,5.1391,5.2117,10.4513,10.4513,17.4228,12.9676,22.99,22.99,137.327,126.904,126.904,18.998,35.453,371.15,371.15,1002.15,386.65,386.65,53.63,172.31,-0.072689857
11,11,30,53,53,9,17,12,12,35,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.388,0.214,0.214,0.824,0.479,0.971,0.971,7.13,4.93,4.93,0.0017,0.00321,2.2,2.2,1.5,1.3,1.3,0.57,0.97,5.1391,5.1391,9.3942,10.4513,10.4513,17.4228,12.9676,22.99,22.99,65.38,126.904,126.904,18.998,35.453,371.15,371.15,692.88,386.65,386.65,53.63,172.31,-0.096461429
11,11,20,53,53,9,17,12,12,20,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.647,0.214,0.214,0.824,0.479,0.971,0.971,1.54,4.93,4.93,0.0017,0.00321,2.2,2.2,2.2,1.3,1.3,0.57,0.97,5.1391,5.1391,6.1132,10.4513,10.4513,17.4228,12.9676,22.99,22.99,40.078,126.904,126.904,18.998,35.453,371.15,371.15,1112.15,386.65,386.65,53.63,172.31,-0.245158143
11,11,48,53,53,9,17,12,12,64,74,74,10,18,3,3,5,5,5,2,3,1.228,1.228,0.232,0.214,0.214,0.824,0.479,0.971,0.971,8.69,4.93,4.93,0.0017,0.00321,2.2,2.2,1.7,1.3,1.3,0.57,0.97,5.1391,5.1391,8.9938,10.4513,10.4513,17.4228,12.9676,22.99,22.99,112.411,126.904,126.904,18.998,35.453,371.15,371.15,594.33,386.65,386.65,53.63,172.31,-0.132952571
11,11,27,53,53,9,17,12,12,32,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.421,0.214,0.214,0.824,0.479,0.971,0.971,8.86,4.93,4.93,0.0017,0.00321,2.2,2.2,1.7,1.3,1.3,0.57,0.97,5.1391,5.1391,7.881,10.4513,10.4513,17.4228,12.9676,22.99,22.99,58.933,126.904,126.904,18.998,35.453,371.15,371.15,1768.15,386.65,386.65,53.63,172.31,0.043587286
11,11,24,53,53,9,17,12,12,28,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.449,0.214,0.214,0.824,0.479,0.971,0.971,7.15,4.93,4.93,0.0017,0.00321,2.2,2.2,1.9,1.3,1.3,0.57,0.97,5.1391,5.1391,6.7665,10.4513,10.4513,17.4228,12.9676,22.99,22.99,51.996,126.904,126.904,18.998,35.453,371.15,371.15,2130.15,386.65,386.65,53.63,172.31,-0.039944429
11,11,29,53,53,9,17,12,12,35,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.385,0.214,0.214,0.824,0.479,0.971,0.971,8.96,4.93,4.93,0.0017,0.00321,2.2,2.2,1.6,1.3,1.3,0.57,0.97,5.1391,5.1391,7.7264,10.4513,10.4513,17.4228,12.9676,22.99,22.99,63.546,126.904,126.904,18.998,35.453,371.15,371.15,1357.75,386.65,386.65,53.63,172.31,-0.172295714
11,11,26,53,53,9,17,12,12,30,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.449,0.214,0.214,0.824,0.479,0.971,0.971,7.87,4.93,4.93,0.0017,0.00321,2.2,2.2,1.7,1.3,1.3,0.57,0.97,5.1391,5.1391,7.9024,10.4513,10.4513,17.4228,12.9676,22.99,22.99,55.845,126.904,126.904,18.998,35.453,371.15,371.15,1808.15,386.65,386.65,53.63,172.31,0.009431286
11,11,12,53,53,9,17,12,12,12,74,74,10,18,3,3,3,5,5,2,3,1.228,1.228,1.023,0.214,0.214,0.824,0.479,0.971,0.971,1.74,4.93,4.93,0.0017,0.00321,2.2,2.2,1.7,1.3,1.3,0.57,0.97,5.1391,5.1391,7.6462,10.4513,10.4513,17.4228,12.9676,22.99,22.99,24.305,126.904,126.904,18.998,35.453,371.15,371.15,923.15,386.65,386.65,53.63,172.31,-0.128825714
11,11,25,53,53,9,17,12,12,30,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.479,0.214,0.214,0.824,0.479,0.971,0.971,7.44,4.93,4.93,0.0017,0.00321,2.2,2.2,1.8,1.3,1.3,0.57,0.97,5.1391,5.1391,7.434,10.4513,10.4513,17.4228,12.9676,22.99,22.99,54.938,126.904,126.904,18.998,35.453,371.15,371.15,1519.15,386.65,386.65,53.63,172.31,-0.058824771
11,11,28,53,53,9,17,12,12,31,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.444,0.214,0.214,0.824,0.479,0.971,0.971,8.91,4.93,4.93,0.0017,0.00321,2.2,2.2,1.6,1.3,1.3,0.57,0.97,5.1391,5.1391,7.6398,10.4513,10.4513,17.4228,12.9676,22.99,22.99,58.693,126.904,126.904,18.998,35.453,371.15,371.15,1726.15,386.65,386.65,53.63,172.31,-0.193930917
